Witness,CPA-w2t,CPAchecker,FShell-w2t,MetaVal,NITWIT,Symb.-Witch,Ult. Auto.
6109,1,3,0,3,0,3,2
6110,1,3,0,3,0,3,2
6111,1,3,0,3,0,3,2
6112,1,3,0,3,0,3,2
6113,1,3,0,3,0,3,2
6114,1,3,0,3,0,3,2
6115,1,3,0,3,0,3,2
6116,1,3,0,3,0,3,2
6117,1,3,0,3,0,3,2
6118,1,3,0,3,0,3,2
6119,1,3,0,3,0,3,2
6120,1,3,0,3,0,3,2
6121,1,3,0,3,0,3,2
6122,1,3,0,3,0,3,2
6123,1,3,0,3,0,3,2
6124,1,3,0,3,0,3,2
6125,1,3,0,3,0,3,2
6126,1,3,0,3,0,3,2
6127,1,3,0,3,0,3,2
6128,1,3,0,3,0,3,2
6129,1,3,0,3,0,3,2
6130,1,3,0,3,0,3,2
6131,1,3,0,3,0,3,2
6132,1,3,0,3,0,3,2
6133,1,3,0,3,0,3,2
6134,1,3,0,3,0,3,2
6135,1,3,0,3,0,3,2
6136,1,3,0,3,0,3,2
6137,1,3,0,3,0,3,2
6138,1,3,0,3,0,3,2
6139,1,3,0,3,0,3,2
6140,1,3,0,3,0,3,2
6141,1,3,0,3,0,3,2
6142,1,3,0,3,0,3,2
6143,1,3,0,3,0,3,2
6144,1,3,0,3,0,3,2
6145,1,3,0,3,0,3,2
6146,1,3,0,3,0,3,2
6147,1,3,0,3,0,3,2
6148,1,3,0,3,0,3,2
6149,1,3,0,3,0,3,2
6150,1,3,0,3,0,3,2
6151,1,3,0,3,0,3,2
6152,1,3,0,3,0,3,2
6153,1,3,0,3,0,3,2
6154,1,3,0,3,0,3,2
6155,1,3,0,3,0,3,2
6156,1,3,0,3,0,3,2
6157,1,3,0,3,0,3,2
6158,1,3,0,3,0,3,2
6159,1,3,0,3,0,3,2
6160,1,3,0,3,0,3,2
6161,1,3,0,3,0,3,2
6162,1,3,0,3,0,3,2
6163,1,3,0,3,0,3,2
6164,1,3,0,3,0,3,2
6165,1,3,0,3,0,3,2
6166,1,3,0,3,0,3,2
6167,1,3,0,3,0,3,2
6168,1,3,0,3,0,3,2
6169,1,3,0,3,0,3,2
6170,1,3,0,3,0,3,2
6171,1,3,0,3,0,3,2
6172,1,3,0,3,0,3,2
6173,1,3,0,3,0,3,2
6174,1,3,0,3,0,3,2
6175,1,3,0,3,0,3,2
6176,1,3,0,3,0,3,2
6177,1,3,0,3,0,3,2
6178,1,3,0,3,0,3,2
6179,1,3,0,3,0,3,2
6180,1,3,0,3,0,3,2
6181,1,3,0,3,0,3,2
6182,1,3,0,3,0,3,2
6183,1,3,0,3,0,3,2
6184,1,3,0,3,0,3,2
6185,1,3,0,3,0,3,2
6186,1,3,0,3,0,3,2
6187,1,3,0,3,0,3,2
6188,1,3,0,3,0,3,2
6189,1,3,0,3,0,3,2
6190,1,3,0,3,0,3,2
6191,1,3,0,3,0,3,2
6192,1,3,0,3,0,3,2
6193,1,3,0,3,0,3,2
6194,1,3,0,3,0,3,2
6195,1,3,0,3,0,3,2
6196,1,3,0,3,0,3,2
6197,1,3,0,3,0,3,2
6198,1,3,0,3,0,3,2
6199,1,3,0,3,0,3,2
6200,1,3,0,3,0,3,2
6201,1,3,0,3,0,3,2
6202,1,3,0,3,0,3,2
6203,1,3,0,3,0,3,2
6204,1,3,0,3,0,3,2
6205,1,3,0,3,0,3,2
6206,1,3,0,3,0,3,2
6207,1,3,0,3,0,3,2
6208,1,3,0,3,0,3,2
6209,1,3,0,3,0,3,2
6210,1,3,0,3,0,3,2
6211,1,3,0,3,0,3,2
6212,1,3,0,3,0,3,2
6213,1,3,0,3,0,3,2
6214,1,3,0,3,0,3,2
6215,1,3,0,3,0,3,2
6216,1,3,0,3,0,3,2
6217,1,3,0,3,0,3,2
6218,1,3,0,3,0,3,2
6219,1,3,0,3,0,3,2
6220,1,3,0,3,0,3,2
6221,1,3,0,3,0,3,2
6222,1,3,0,3,0,3,2
6223,1,3,0,3,0,3,2
6224,1,3,0,3,0,3,2
6225,1,3,0,3,0,3,2
6226,1,3,0,3,0,3,2
6227,1,3,0,3,0,3,2
6228,1,3,0,3,0,3,2
6229,1,3,0,3,0,3,2
6230,1,3,0,3,0,3,2
6231,1,3,0,3,0,3,2
6232,1,3,0,3,0,3,2
6233,1,3,0,3,0,3,2
6234,1,3,0,3,0,3,2
6235,1,3,0,3,0,3,2
6236,1,3,0,3,0,3,2
6237,1,3,0,3,0,3,2
6238,1,3,0,3,0,3,2
6239,1,3,0,3,0,3,2
6240,1,3,0,3,0,3,2
6241,1,3,0,3,0,3,2
6242,1,3,0,3,0,3,2
6243,1,3,0,3,0,3,2
6244,1,3,0,3,0,3,2
6245,1,3,0,3,0,3,2
6246,1,3,0,3,0,3,2
6247,1,3,0,3,0,3,2
6248,1,3,0,3,0,3,2
6249,1,3,0,3,0,3,2
6250,1,3,0,3,0,3,2
6251,1,3,0,3,0,3,2
6252,1,3,0,3,0,3,2
6253,1,3,0,3,0,3,2
6254,1,3,0,3,0,3,2
6255,1,3,0,3,0,3,2
6256,1,3,0,3,0,3,2
6257,1,3,0,3,0,3,2
6258,1,3,0,3,0,3,2
6259,1,3,0,3,0,3,2
6260,1,3,0,3,0,3,2
6261,1,3,0,3,0,3,2
6262,1,3,0,3,0,3,2
6263,1,3,0,3,0,3,2
6264,1,3,0,3,0,3,2
6265,1,3,0,3,0,3,2
6266,1,3,0,3,0,3,2
6267,1,3,0,3,0,3,2
6268,1,3,0,3,0,3,2
6269,1,3,0,3,0,3,2
6270,1,3,0,3,0,3,2
6271,1,3,0,3,0,3,2
6272,1,3,0,3,0,3,2
6273,1,3,0,3,0,3,2
6274,1,3,0,3,0,3,2
6275,1,3,0,3,0,3,2
6276,1,3,0,3,0,3,2
6277,1,3,0,3,0,3,2
6278,1,3,0,3,0,3,2
6279,1,3,0,3,0,3,2
6280,1,3,0,3,0,3,2
6281,1,3,0,3,0,3,2
6282,1,3,0,3,0,3,2
6283,1,3,0,3,0,3,2
6284,1,3,0,3,0,3,2
6285,1,3,0,3,0,3,2
6286,1,3,0,3,0,3,2
6287,1,3,0,3,0,3,2
6288,1,3,0,3,0,3,2
6289,1,3,0,3,0,3,2
6290,1,3,0,3,0,3,2
6291,1,3,0,3,0,3,2
6292,1,3,0,3,0,3,2
6293,1,3,0,3,0,3,2
6294,1,3,0,3,0,3,2
6295,1,3,0,3,0,3,2
6296,1,3,0,3,0,3,2
6297,1,3,0,3,0,3,2
6298,3,3,0,3,0,3,3
6299,3,3,0,3,0,3,3
6300,3,3,0,3,0,3,3
6301,3,3,0,3,0,3,3
6302,3,3,0,3,0,3,3
6303,3,3,0,3,0,3,3
6304,3,3,0,3,0,3,3
6305,3,3,0,3,0,3,3
6306,3,3,0,3,0,3,3
6307,3,3,0,3,0,3,3
6308,3,3,0,3,0,3,3
6309,3,3,0,3,0,3,3
6310,3,3,0,3,0,3,3
6311,3,3,0,3,0,3,3
6312,3,3,0,3,0,3,3
6313,3,3,0,3,0,3,3
6314,3,3,0,3,0,3,3
6315,3,3,0,3,0,3,3
6316,3,3,0,3,0,3,3
6317,3,3,0,3,0,3,3
6318,3,3,0,3,0,3,3
6319,3,3,0,3,0,3,3
6320,3,3,0,3,0,3,3
6321,3,3,0,3,0,3,3
6322,3,3,3,3,0,3,3
6323,3,3,3,3,0,3,3
6324,3,3,3,3,0,3,3
6325,3,3,3,3,0,3,3
6326,3,3,3,3,0,3,3
6327,3,3,3,3,0,3,3
6328,3,3,3,3,0,3,3
6329,3,3,3,3,0,3,3
6330,3,3,3,3,0,3,3
6331,3,3,3,3,0,3,3
6332,3,3,3,3,0,3,3
6333,3,3,3,3,0,3,3
6334,3,3,3,3,0,3,3
6335,3,3,3,3,0,3,3
6336,3,3,3,3,0,3,3
6337,3,3,3,3,0,3,3
6338,3,3,3,3,0,3,3
6339,3,3,3,3,0,3,3
6340,3,3,3,3,0,3,3
6341,3,3,3,3,0,3,3
6342,3,3,3,3,0,3,3
6343,3,3,3,3,0,3,3
6344,3,3,3,3,0,3,3
6345,3,3,3,3,0,3,3
6346,3,3,3,3,0,3,3
6347,3,3,3,3,0,3,3
6348,3,3,3,3,0,3,3
6349,3,3,3,3,0,3,3
6350,3,3,3,3,0,3,3
6351,3,3,3,3,0,3,3
6352,3,3,3,3,0,3,3
6353,3,3,3,3,0,3,3
6354,3,3,3,3,0,3,3
6355,3,3,3,3,0,3,3
6356,3,3,3,3,0,3,3
6357,3,3,3,3,0,3,3
6358,0,0,0,3,0,0,2
6359,0,0,0,3,0,0,2
6360,0,0,0,3,0,0,2
6361,0,0,0,3,0,0,2
6362,0,0,0,3,0,0,2
6363,0,0,0,3,0,0,2
6364,0,0,0,3,0,0,2
6365,0,0,0,3,0,0,2
6366,0,0,0,3,0,0,2
6367,0,0,0,3,0,0,2
6368,0,0,0,3,0,0,2
6369,0,0,0,3,0,0,2
6370,0,0,0,3,0,0,2
6371,0,0,0,3,0,0,2
6372,0,0,0,3,0,0,2
6373,0,0,0,3,0,0,2
6374,0,0,0,3,0,0,2
6375,0,0,0,3,0,0,2
6376,0,0,0,3,0,0,2
6377,0,0,0,3,0,0,2
6378,0,0,0,3,0,0,2
6379,0,0,0,3,0,0,2
6380,0,0,0,3,0,0,2
6381,0,0,0,3,0,0,2
6382,0,0,0,3,0,0,2
6383,0,0,0,3,0,0,2
6384,0,0,0,3,0,0,2
6385,0,0,0,3,0,0,2
6386,0,0,0,3,0,0,2
6387,0,0,0,3,0,0,2
6388,0,0,0,3,0,0,2
6389,0,0,0,3,0,0,2
6390,0,0,0,3,0,0,2
6391,0,0,0,3,0,0,2
6392,0,0,0,3,0,0,2
6393,0,0,0,3,0,0,2
6394,0,0,0,3,0,0,2
6395,0,0,0,3,0,0,2
6396,0,0,0,3,0,0,2
6397,0,0,0,3,0,0,2
6398,0,0,0,3,0,0,2
6399,0,0,0,3,0,0,2
6400,0,0,0,3,0,0,2
6401,0,0,0,3,0,0,2
6402,0,0,0,3,0,0,2
6403,0,0,0,3,0,0,2
6404,0,0,0,3,0,0,2
6405,0,0,0,3,0,0,2
6406,0,0,0,3,0,0,2
6407,0,0,0,3,0,0,2
6408,0,0,0,3,0,0,2
6409,0,0,0,3,0,0,2
6410,0,0,0,3,0,0,2
6411,0,0,0,3,0,0,2
6412,0,0,0,3,0,0,2
6413,0,0,0,3,0,0,2
6414,0,0,0,3,0,0,2
6415,0,0,0,3,0,0,2
6416,0,0,0,3,0,0,2
6417,0,0,0,3,0,0,2
6418,0,0,0,3,0,0,2
6419,0,0,0,3,0,0,2
6420,0,0,0,3,0,0,2
6421,0,0,0,3,0,0,2
6422,0,0,0,3,0,0,2
6423,0,0,0,3,0,0,2
6424,0,0,0,3,0,0,2
6425,0,0,0,3,0,0,2
6426,0,0,0,3,0,0,2
6427,0,0,0,3,0,0,2
6428,0,0,0,3,0,0,2
6429,0,0,0,3,0,0,2
6430,0,0,0,3,0,0,2
6431,0,0,0,3,0,0,2
6432,0,0,0,3,0,0,2
6433,0,0,0,3,0,0,2
6434,0,0,0,3,0,0,2
6435,0,0,0,3,0,0,2
6436,0,0,0,3,0,0,2
6437,0,0,0,3,0,0,2
6438,0,0,0,3,0,0,2
6439,0,0,0,3,0,0,2
6440,0,0,0,3,0,0,2
6441,0,0,0,3,0,0,2
6442,0,0,0,3,0,0,2
6443,0,0,0,3,0,0,2
6444,0,0,0,3,0,0,2
6445,0,0,0,3,0,0,2
6446,0,0,0,3,0,0,2
6447,0,0,0,3,0,0,2
6448,0,0,0,3,0,0,2
6449,0,0,0,3,0,0,2
6450,0,0,0,3,0,0,2
6451,0,0,0,3,0,0,2
6452,0,0,0,3,0,0,2
6453,0,0,0,3,0,0,2
6454,0,0,0,3,0,0,2
6455,0,0,0,3,0,0,2
6456,0,0,0,3,0,0,2
6457,0,0,0,3,0,0,2
6458,0,0,0,3,0,0,2
6459,0,0,0,3,0,0,2
6460,0,0,0,3,0,0,2
6461,0,0,0,3,0,0,2
6462,0,0,0,3,0,0,2
6463,0,0,0,3,0,0,2
6464,3,3,0,3,0,0,3
6465,3,3,0,3,0,0,3
6466,3,3,0,3,0,0,3
6467,3,3,0,3,0,0,3
6468,3,3,0,3,0,0,3
6469,3,3,0,3,0,0,3
6470,3,3,0,3,0,0,3
6471,3,3,0,3,0,0,3
6472,3,3,0,3,0,0,3
6473,3,3,0,3,0,0,3
6474,3,3,0,3,0,0,3
6475,3,3,0,3,0,0,3
6476,3,3,0,3,0,0,3
6477,3,3,0,3,0,0,3
6478,3,3,0,3,0,0,3
6479,3,3,0,3,0,0,3
6480,3,3,0,3,0,0,3
6481,3,3,0,3,0,0,3
6482,3,3,0,3,0,0,3
6483,3,3,0,3,0,0,3
6484,3,3,0,3,0,0,3
6485,3,3,0,3,0,0,3
6486,3,3,0,3,0,0,3
6487,3,3,0,3,0,0,3
6488,3,3,3,3,0,0,3
6489,3,3,3,3,0,0,3
6490,3,3,3,3,0,0,3
6491,3,3,3,3,0,0,3
6492,3,3,3,3,0,0,3
6493,3,3,3,3,0,0,3
6494,3,3,3,3,0,0,3
6495,3,3,3,3,0,0,3
6496,3,3,3,3,0,0,3
6497,3,3,3,3,0,0,3
6498,3,3,3,3,0,0,3
6499,3,3,3,3,0,0,3
6500,3,3,3,3,0,0,3
6501,3,3,3,3,0,0,3
6502,3,3,3,3,0,0,3
6503,3,3,3,3,0,0,3
6504,3,3,3,3,0,0,3
6505,3,3,3,3,0,0,3
6506,3,3,3,3,0,0,3
6507,3,3,3,3,0,0,3
6508,3,3,3,3,0,0,3
6509,3,3,3,3,0,0,3
6510,3,3,3,3,0,0,3
6511,3,3,3,3,0,0,3
6512,0,0,0,3,0,0,2
6513,0,0,0,3,0,0,2
6514,0,0,0,3,0,0,2
6515,0,0,0,3,0,0,2
6516,0,0,0,3,0,0,2
6517,0,0,0,3,0,0,2
6518,0,0,0,3,0,0,2
6519,0,0,0,3,0,0,2
6520,0,0,0,3,0,0,2
6521,0,0,0,3,0,0,2
6522,0,0,0,3,0,0,2
6523,0,0,0,3,0,0,2
6524,0,0,0,3,0,0,2
6525,0,0,0,3,0,0,2
6526,0,0,0,3,0,0,2
6527,0,0,0,3,0,0,2
6528,0,0,0,3,0,0,2
6529,0,0,0,3,0,0,2
6530,0,0,0,3,0,0,2
6531,0,0,0,3,0,0,2
6532,0,0,0,3,0,0,2
6533,0,0,0,3,0,0,2
6534,0,0,0,3,0,0,2
6535,0,0,0,3,0,0,2
6536,0,0,0,3,0,0,2
6537,0,0,0,3,0,0,2
6538,0,0,0,3,0,0,2
6539,0,0,0,3,0,0,2
6540,0,0,0,3,0,0,2
6541,0,0,0,3,0,0,2
6542,0,0,0,3,0,0,2
6543,0,0,0,3,0,0,2
6544,0,0,0,3,0,0,2
6545,0,0,0,3,0,0,2
6546,0,0,0,3,0,0,2
6547,0,0,0,3,0,0,2
6548,0,0,0,3,0,0,2
6549,0,0,0,3,0,0,2
6550,0,0,0,3,0,0,2
6551,0,0,0,3,0,0,2
6552,0,0,0,3,0,0,2
6553,0,0,0,3,0,0,2
6554,0,0,0,3,0,0,2
6555,0,0,0,3,0,0,2
6556,0,0,0,3,0,0,2
6557,0,0,0,3,0,0,2
6558,0,0,0,3,0,0,2
6559,0,0,0,3,0,0,2
6560,0,0,0,3,0,0,2
6561,0,0,0,3,0,0,2
6562,0,0,0,3,0,0,2
6563,0,0,0,3,0,0,2
6564,0,0,0,3,0,0,2
6565,0,0,0,3,0,0,2
6566,0,0,0,3,0,0,2
6567,0,0,0,3,0,0,2
6568,0,0,0,3,0,0,2
6569,0,0,0,3,0,0,2
6570,0,0,0,3,0,0,2
6571,0,0,0,3,0,0,2
6572,0,0,0,3,0,0,2
6573,0,0,0,3,0,0,2
6574,0,0,0,3,0,0,2
6575,0,0,0,3,0,0,2
6576,0,0,0,3,0,0,2
6577,0,0,0,3,0,0,2
6578,0,0,0,3,0,0,2
6579,0,0,0,3,0,0,2
6580,0,0,0,3,0,0,2
6581,0,0,0,3,0,0,2
6582,0,0,0,3,0,0,2
6583,0,0,0,3,0,0,2
6584,0,0,0,3,0,0,2
6585,0,0,0,3,0,0,2
6586,0,0,0,3,0,0,2
6587,0,0,0,3,0,0,2
6588,0,0,0,3,0,0,2
6589,0,0,0,3,0,0,2
6590,0,0,0,3,0,0,2
6591,0,0,0,3,0,0,2
6592,0,0,0,3,0,0,2
6593,0,0,0,3,0,0,2
6594,0,0,0,3,0,0,2
6595,0,0,0,3,0,0,2
6596,0,0,0,3,0,0,2
6597,0,0,0,3,0,0,2
6598,0,0,0,3,0,0,2
6599,0,0,0,3,0,0,2
6600,0,0,0,3,0,0,2
6601,0,0,0,3,0,0,2
6602,0,0,0,3,0,0,2
6603,0,0,0,3,0,0,2
6604,0,0,0,3,0,0,2
6605,0,0,0,3,0,0,2
6606,0,0,0,3,0,0,2
6607,0,0,0,3,0,0,2
6608,0,0,0,3,0,0,2
6609,0,0,0,3,0,0,2
6610,0,0,0,3,0,0,2
6611,0,0,0,3,0,0,2
6612,0,0,0,3,0,0,2
6613,0,0,0,3,0,0,2
6614,0,0,0,3,0,0,2
6615,0,0,0,3,0,0,2
6616,0,0,0,3,0,0,2
6617,0,0,0,3,0,0,2
6618,0,0,0,3,0,0,2
6619,0,0,0,3,0,0,2
6620,0,0,0,3,0,0,2
6621,0,0,0,3,0,0,2
6622,0,0,0,3,0,0,2
6623,0,0,0,3,0,0,2
6624,0,0,0,3,0,0,2
6625,0,0,0,3,0,0,2
6626,0,0,0,3,0,0,2
6627,0,0,0,3,0,0,2
6628,0,0,0,3,0,0,2
6629,0,0,0,3,0,0,2
6630,0,0,0,3,0,0,2
6631,0,0,0,3,0,0,2
6632,0,0,0,3,0,0,2
6633,0,0,0,3,0,0,2
6634,0,0,0,3,0,0,2
6635,0,0,0,3,0,0,2
6636,0,0,0,3,0,0,2
6637,0,0,0,3,0,0,2
6638,0,0,0,3,0,0,2
6639,0,0,0,3,0,0,2
6640,0,0,0,3,0,0,2
6641,0,0,0,3,0,0,2
6642,0,0,0,3,0,0,2
6643,0,0,0,3,0,0,2
6644,0,0,0,3,0,0,2
6645,0,0,0,3,0,0,2
6646,0,0,0,3,0,0,2
6647,0,0,0,3,0,0,2
6648,0,0,0,3,0,0,2
6649,0,0,0,3,0,0,2
6650,0,0,0,3,0,0,2
6651,0,0,0,3,0,0,2
6652,0,0,0,3,0,0,2
6653,0,0,0,3,0,0,2
6654,0,0,0,3,0,0,2
6655,0,0,0,3,0,0,2
6656,0,0,0,3,0,0,2
6657,0,0,0,3,0,0,2
6658,0,0,0,3,0,0,2
6659,0,0,0,3,0,0,2
6660,0,0,0,3,0,0,2
6661,0,0,0,3,0,0,2
6662,0,0,0,3,0,0,2
6663,0,0,0,3,0,0,2
6664,0,0,0,3,0,0,2
6665,0,0,0,3,0,0,2
6666,0,0,0,3,0,0,2
6667,0,0,0,3,0,0,2
6668,0,0,0,3,0,0,2
6669,0,0,0,3,0,0,2
6670,0,0,0,3,0,0,2
6671,0,0,0,3,0,0,2
6672,0,0,0,3,0,0,2
6673,0,0,0,3,0,0,2
6674,0,0,0,3,0,0,2
6675,0,0,0,3,0,0,2
6676,0,0,0,3,0,0,2
6677,0,0,0,3,0,0,2
6678,0,0,0,3,0,0,2
6679,0,0,0,3,0,0,2
6680,0,0,0,3,0,0,2
6681,0,0,0,3,0,0,2
6682,0,0,0,3,0,0,2
6683,0,0,0,3,0,0,2
6684,0,0,0,3,0,0,2
6685,0,0,0,3,0,0,2
6686,0,0,0,3,0,0,2
6687,0,0,0,3,0,0,2
6688,0,0,0,3,0,0,2
6689,0,0,0,3,0,0,2
6690,0,0,0,3,0,0,2
6691,0,0,0,3,0,0,2
6692,0,0,0,3,0,0,2
6693,0,0,0,3,0,0,2
6694,0,0,0,3,0,0,2
6695,0,0,0,3,0,0,2
6696,0,0,0,3,0,0,2
6697,0,0,0,3,0,0,2
6698,0,0,0,3,0,0,2
6699,0,0,0,3,0,0,2
6700,0,0,0,3,0,0,2
6701,0,0,0,3,0,0,2
6702,0,0,0,3,0,0,2
6703,0,0,0,3,0,0,2
6704,0,0,0,3,0,0,2
6705,0,0,0,3,0,0,2
6706,0,0,0,3,0,0,2
6707,0,0,0,3,0,0,2
6708,0,0,0,3,0,0,2
6709,0,0,0,3,0,0,2
6710,0,0,0,3,0,0,2
6711,0,0,0,3,0,0,2
6712,0,0,0,3,0,0,2
6713,0,0,0,3,0,0,2
6714,0,0,0,3,0,0,2
6715,0,0,0,3,0,0,2
6716,0,0,0,3,0,0,2
6717,0,0,0,3,0,0,2
6718,0,0,0,3,0,0,2
6719,0,0,0,3,0,0,2
6720,0,0,0,3,0,0,2
6721,0,0,0,3,0,0,2
6722,0,0,0,3,0,0,2
6723,0,0,0,3,0,0,2
6724,0,0,0,3,0,0,2
6725,0,0,0,3,0,0,2
6726,0,0,0,3,0,0,2
6727,0,0,0,3,0,0,2
6728,0,0,0,3,0,0,2
6729,0,0,0,3,0,0,2
6730,0,0,0,3,0,0,2
6731,0,0,0,3,0,0,2
6732,0,0,0,3,0,0,2
6733,0,0,0,3,0,0,2
6734,0,0,0,3,0,0,2
6735,0,0,0,3,0,0,2
6736,0,0,0,3,0,0,2
6737,0,0,0,3,0,0,2
6738,0,0,0,3,0,0,2
6739,0,0,0,3,0,0,2
6740,4,4,4,4,1,1,4
6741,4,4,4,4,4,4,4
6742,4,4,4,4,4,4,4
6743,4,4,4,4,4,4,4
6744,4,4,4,4,4,4,4
6745,4,4,4,4,4,4,4
6746,4,4,4,4,4,4,4
6747,4,4,4,4,1,1,4
6748,3,3,0,3,0,0,3
6749,3,3,0,3,0,0,3
6750,3,3,0,3,0,0,3
6751,3,3,0,3,0,0,3
6752,3,3,0,3,0,0,3
6753,3,3,0,3,0,0,3
6754,3,3,0,3,0,0,3
6755,3,3,0,3,0,0,3
6756,3,3,0,3,0,0,3
6757,3,3,0,3,0,0,3
6758,3,3,0,3,0,0,3
6759,3,3,0,3,0,0,3
6760,3,3,0,3,0,0,3
6761,3,3,0,3,0,0,3
6762,3,3,0,3,0,0,3
6763,3,3,0,3,0,0,3
6764,3,3,0,3,0,0,3
6765,3,3,0,3,0,0,3
6766,3,3,0,3,0,0,3
6767,3,3,0,3,0,0,3
6768,3,3,0,3,0,0,3
6769,3,3,0,3,0,0,3
6770,3,3,0,3,0,0,3
6771,3,3,0,3,0,0,3
6772,3,3,3,3,0,0,3
6773,3,3,3,3,0,0,3
6774,3,3,3,3,0,0,3
6775,3,3,3,3,0,0,3
6776,3,3,3,3,0,0,3
6777,3,3,3,3,0,0,3
6778,3,3,3,3,0,0,3
6779,3,3,3,3,0,0,3
6780,3,3,3,3,0,0,3
6781,3,3,3,3,0,0,3
6782,3,3,3,3,0,0,3
6783,3,3,3,3,0,0,3
6784,3,3,3,3,0,0,3
6785,3,3,3,3,0,0,3
6786,3,3,3,3,0,0,3
6787,3,3,3,3,0,0,3
6788,3,3,3,3,0,0,3
6789,3,3,3,3,0,0,3
6790,3,3,3,3,0,0,3
6791,3,3,3,3,0,0,3
6792,3,3,3,3,0,0,3
6793,3,3,3,3,0,0,3
6794,3,3,3,3,0,0,3
6795,0,0,0,4,1,1,0
6796,0,0,0,4,1,1,3
6797,0,0,0,4,1,1,0
6798,0,0,0,4,1,1,0
6799,0,0,0,4,1,1,0
6800,0,1,0,4,1,1,3
6801,0,1,0,4,1,1,0
6802,0,1,0,4,1,1,3
6803,0,2,0,4,1,1,3
6804,0,2,0,4,1,1,3
6805,0,2,0,4,1,1,3
6806,0,1,0,4,1,1,0
6807,0,1,0,4,1,1,3
6808,0,1,0,4,1,1,3
6809,1,2,4,4,1,1,2
6810,0,1,0,4,1,1,2
6811,1,2,4,4,1,1,2
6812,0,0,0,4,0,1,0
6813,0,0,0,4,0,1,0
6814,0,1,0,2,0,1,0
6815,0,1,0,2,0,1,0
6816,0,2,0,4,1,1,0
6817,0,2,0,2,1,1,0
6818,0,2,0,4,1,1,0
6819,1,2,2,4,1,1,4
6820,0,1,0,2,1,1,0
6821,0,1,0,2,1,1,3
6822,0,1,0,2,1,1,0
6823,0,1,0,2,1,1,0
6824,0,1,0,2,1,1,0
6825,0,1,0,2,1,1,2
6826,0,1,0,2,1,1,2
6827,0,1,0,2,1,1,2
6828,0,1,0,2,1,1,2
6829,0,1,0,2,1,1,2
6830,0,1,0,2,1,1,2
6831,0,1,0,2,1,1,0
6832,0,1,0,2,1,1,3
6833,0,1,0,2,1,1,3
6834,0,1,0,2,1,1,0
6835,0,1,0,2,1,1,3
6836,0,1,0,2,1,1,3
6837,0,1,0,2,0,1,0
6838,0,0,0,2,0,1,0
6839,0,0,0,2,0,1,0
6840,0,0,0,2,0,1,0
6841,0,1,0,2,0,1,0
6842,0,1,0,2,0,1,0
6843,0,1,0,2,0,1,0
6844,0,1,0,2,0,1,2
6845,0,0,0,2,0,1,0
6846,0,1,0,2,0,0,3
6847,0,1,0,2,1,0,3
6848,0,1,0,2,0,0,3
6849,0,1,0,2,1,0,3
6850,0,1,0,3,1,0,3
6851,0,1,0,3,1,0,3
6852,0,1,0,3,0,1,4
6853,0,0,0,2,0,0,2
6854,0,0,0,2,0,0,2
6855,0,0,0,2,0,0,2
6856,0,0,0,3,1,1,4
6857,0,0,0,2,0,0,2
6858,0,0,0,2,0,0,2
6859,0,0,0,2,0,0,2
6860,0,0,0,2,0,1,0
6861,0,1,0,2,0,1,0
6862,1,0,2,2,1,1,4
6863,1,0,0,4,1,1,0
6864,1,0,0,4,1,1,3
6865,1,0,0,4,1,1,0
6866,1,0,0,4,1,1,0
6867,1,0,0,4,1,1,0
6868,1,3,0,4,1,1,3
6869,1,3,0,4,1,1,0
6870,1,3,0,4,1,1,3
6871,1,1,0,4,1,1,3
6872,1,1,0,4,1,1,3
6873,1,3,0,4,1,1,3
6874,1,2,0,4,1,1,0
6875,1,2,0,4,1,1,3
6876,1,2,0,4,1,1,3
6877,1,2,0,4,1,1,0
6878,1,0,0,4,1,1,3
6879,1,0,0,4,1,1,3
6880,4,4,4,4,0,1,0
6881,0,1,0,4,0,1,0
6882,0,1,0,2,0,1,0
6883,0,0,0,4,0,1,0
6884,0,0,0,4,0,1,0
6885,0,1,0,2,0,1,0
6886,0,1,0,2,0,1,0
6887,0,0,0,4,0,1,0
6888,4,4,4,4,0,1,0
6889,0,2,0,4,0,0,3
6890,0,2,0,4,1,0,3
6891,0,2,0,2,0,0,3
6892,0,2,0,2,1,0,3
6893,0,2,0,2,1,0,3
6894,0,2,0,2,1,0,3
6895,1,2,0,3,4,1,4
6896,0,2,0,2,0,0,4
6897,0,0,0,4,0,0,4
6898,0,0,0,4,0,0,4
6899,1,2,0,4,1,1,4
6900,0,2,0,2,0,0,4
6901,0,0,0,4,0,0,4
6902,0,0,0,4,0,0,4
6903,1,2,0,2,1,1,0
6904,1,2,0,4,1,1,0
6905,1,2,2,4,1,1,4
6906,0,0,0,4,1,1,0
6907,0,0,0,4,1,1,3
6908,0,0,0,4,1,1,0
6909,0,0,0,4,1,1,0
6910,0,0,0,4,1,1,0
6911,0,2,0,4,1,1,3
6912,0,2,0,4,1,1,0
6913,0,2,0,4,1,1,3
6914,1,0,2,2,1,1,3
6915,0,0,0,4,1,1,3
6916,0,2,0,4,1,1,0
6917,0,2,0,4,1,1,3
6918,0,2,0,4,1,1,3
6919,0,2,0,4,1,1,0
6920,0,2,0,4,1,1,3
6921,0,0,0,4,1,1,3
6922,4,4,4,4,0,1,0
6923,0,1,0,4,0,1,0
6924,0,1,0,2,0,1,0
6925,1,0,2,2,1,1,0
6926,0,0,0,2,0,1,0
6927,0,1,0,2,0,1,0
6928,1,0,2,2,1,1,0
